870,582
835,619
826,671
810,709
789,745
770,769
760,808
744,849
723,864
697,869
685,882
659,884
637,886
620,889
591,886
567,885
542,887
513,883
501,885
479,884
467,885
443,881
430,873
410,867
389,831
361,809
338,787
311,749
291,728
266,699
249,659
238,618
216,557
187,498
199,481
220,428
238,384
264,332
316,309
296,230
324,192
348,175
389,150
433,138
1023,522
536,135
596,134
661,146
689,162
925,508
779,225
822,289
844,331
867,396
869,447
875,479
881,495
880,481
742,545
654,545
646,544
640,548
638,549
628,558
627,559
638,552
652,545
656,545
646,548
642,551
638,556
640,554
646,551
650,548
652,547
654,546
656,544
654,544
653,545
648,547
645,548
641,547
640,550
640,550
636,552
635,553
646,543
642,534
632,532
622,532
612,541
990,503
578,251
943,494
871,480
771,511
661,524
651,532
881,478
880,528
620,551
632,561
655,621
505,614
541,617
502,607
583,704
701,856
673,872
629,872
583,879
542,881
504,877
474,874
439,871
412,852
377,817
334,782
307,776
345,712
440,794
167,649
169,640
166,645
177,625
534,609
154,470
506,628
160,351
164,306
200,264
251,230
299,199
353,172
412,148
475,143
536,138
604,136
663,136
724,150
779,197
829,262
866,339
880,408
893,480
888,501
892,488
852,538
683,538
664,539
648,541
632,547
625,552
635,546
648,540
659,540
649,543
633,551
617,561
610,570
607,573
604,579
596,584
590,592
582,602
580,604
576,607
573,610
571,614
569,615
575,613
577,608
589,601
598,589
604,586
607,578
615,575
622,563
634,554
647,544
648,542
644,543
666,538
918,492
919,505
919,505
917,505
916,501
915,503
918,505
921,505
921,506
919,506
919,506
918,502
919,498
922,509
558,628
568,621
568,622
566,620
564,623
567,621
574,611
583,604
590,598
597,591
604,587
608,578
618,571
640,552
91,489
91,490
91,491
88,490
89,490
86,490
84,490
85,486
88,486
93,492
805,536
659,539
644,542
635,544
630,548
626,550
625,552
619,560
612,565
607,572
610,573
568,140
559,138
563,128
563,122
561,124
563,125
562,122
561,124
563,119
562,133
903,519
721,526
694,532
676,534
664,536
665,535
665,538
663,538
656,539
534,866
519,879
516,871
517,871
515,878
515,876
512,879
512,881
511,882
513,882
515,869
460,718
464,714
472,706
476,702
480,698
487,695
493,688
494,685
494,688
485,694
494,687
508,677
892,881
910,875
910,883
917,888
