549,633
556,630
561,624
564,624
566,619
570,618
570,615
572,619
571,619
570,620
569,621
567,622
566,622
565,624
563,628
563,630
559,633
556,637
553,641
551,642
549,641
555,636
546,643
541,647
541,647
545,642
574,613
905,142
913,133
916,131
922,119
925,115
924,114
924,115
925,114
926,113
925,114
927,114
923,110
924,112
924,112
927,111
924,109
926,110
927,111
924,112
925,110
927,112
925,110
928,110
929,108
928,109
925,110
926,110
926,110
928,108
928,109
924,109
927,111
926,109
924,110
928,108
926,110
928,110
926,110
926,110
926,109
925,111
926,110
926,111
927,111
926,112
923,113
919,114
912,127
911,132
848,386
990,527
663,539
652,546
642,553
634,560
626,565
623,571
617,579
609,586
603,589
597,595
591,601
587,605
582,610
577,612
575,613
574,612
575,613
574,613
575,610
578,611
576,608
579,608
583,604
587,598
623,556
479,146
477,137
485,133
485,123
480,118
479,116
478,113
480,115
479,116
479,114
480,116
479,115
480,113
480,113
478,117
479,114
479,116
479,117
477,115
478,118
479,115
477,116
477,115
479,115
478,116
478,116
478,117
480,117
480,117
480,118
480,118
481,115
481,115
480,116
483,116
484,116
483,117
484,117
483,118
484,115
485,118
483,116
484,115
485,117
483,116
487,118
487,116
491,131
479,138
1016,505
660,519
647,535
633,549
617,564
605,575
593,586
582,594
573,606
571,604
572,606
571,606
574,605
575,604
575,603
579,599
581,598
580,593
586,589
588,587
591,585
595,582
598,580
599,579
599,579
600,582
600,584
599,583
598,584
131,153
106,135
103,134
102,124
104,120
103,118
104,115
105,117
106,116
103,115
106,114
105,113
105,113
104,113
105,114
105,111
101,111
104,114
102,111
104,111
103,111
102,111
100,111
102,112
102,113
102,111
101,112
101,111
100,113
102,111
101,113
101,112
104,112
101,112
104,111
101,112
102,114
101,115
104,114
100,113
95,112
1023,534
643,544
632,553
620,563
608,576
591,588
589,590
584,595
583,597
582,597
581,597
580,597
583,594
583,592
586,592
587,589
589,585
593,580
595,578
598,577
602,574
604,572
604,575
606,575
603,578
603,578
601,582
598,582
602,565
112,478
97,484
93,487
89,474
90,468
88,467
88,463
89,462
89,463
90,463
91,465
91,466
91,466
92,468
90,468
90,471
91,469
91,470
92,470
91,469
90,470
90,470
91,469
92,469
90,469
92,467
91,468
90,466
91,467
89,467
91,466
89,467
91,466
90,466
92,466
90,465
92,466
92,466
89,465
90,466
90,462
90,465
92,464
92,464
90,461
84,432
74,401
776,532
616,545
608,553
603,558
594,569
592,575
590,576
589,575
591,575
592,574
591,577
592,573
595,571
597,568
602,566
604,565
605,564
607,564
607,565
606,566
607,568
606,570
602,572
601,575
598,577
596,582
506,914
103,883
102,879
101,880
107,879
103,879
105,883
101,883
103,885
101,884
99,887
101,887
101,889
98,887
98,889
101,888
100,887
98,888
99,889
100,890
97,887
98,891
99,889
99,891
99,890
99,889
98,891
100,890
99,887
100,890
100,889
99,889
100,888
99,890
99,891
99,891
101,888
100,891
100,892
101,892
101,894
100,891
99,891
101,891
101,893
99,893
99,892
102,891
98,891
97,891
100,894
100,893
100,895
100,890
99,889
99,874
95,866
90,855
445,724
459,709
474,694
484,687
492,681
498,675
503,673
507,669
509,667
512,664
513,663
516,662
517,661
516,660
518,662
516,663
516,665
515,663
516,668
513,670
511,670
509,668
510,667
510,666
514,664
515,659
518,658
520,656
526,651
567,637
495,883
496,886
501,885
504,891
506,890
508,893
508,891
509,894
509,895
507,893
507,891
510,892
510,895
510,895
508,893
508,894
509,894
508,892
508,892
509,891
508,894
509,894
507,892
509,892
508,894
509,893
509,895
508,893
507,892
509,895
509,895
507,893
507,893
506,893
507,895
506,893
508,896
506,893
507,893
506,893
507,895
507,892
507,895
506,894
505,891
506,890
498,882
487,873
480,867
475,855
459,726
463,712
467,713
468,712
470,713
472,710
474,708
473,707
475,709
476,703
478,701
481,698
486,695
489,689
493,684
498,680
503,676
508,669
513,663
519,657
525,651
875,877
893,877
901,873
902,873
903,873
907,876
910,875
909,875
909,881
911,881
913,879
915,882
916,883
912,882
913,883
912,880
911,886
909,885
913,882
914,885
911,883
911,883
913,886
909,885
909,884
913,881
914,882
913,884
913,882
911,882
910,884
912,887
914,885
911,885
910,882
909,883
912,884
913,886
911,886
914,882
913,883
912,883
910,886
910,882
909,883
911,881
906,875
898,863
892,855
884,839
882,833
890,803
469,734
466,724
465,717
465,713
466,709
469,713
476,707
480,701
486,695
490,690
497,684
501,682
505,673
512,668
515,662
523,654
530,647
535,641
542,635
578,606
903,422
907,434
907,439
908,445
912,449
915,447
917,444
918,446
919,444
920,446
918,447
917,447
917,446
919,448
918,446
917,446
919,449
916,447
920,450
915,448
914,448
915,450
918,451
915,450
915,451
916,451
915,451
918,452
917,453
917,454
913,453
914,454
913,454
914,454
916,452
914,453
917,451
915,453
917,452
918,452
917,449
918,440
916,428
910,400
912,374
904,376
904,381
907,367
795,543
637,553
623,564
620,569
616,572
610,576
608,577
606,582
602,580
602,581
601,582
599,583
599,583
602,579
601,577
604,577
606,574
608,571
609,572
611,571
611,569
620,564
657,527
796,244
805,238
816,244
822,253
828,257
829,258
829,259
829,259
829,260
828,260
827,260
826,260
825,260
827,260
826,261
826,261
829,263
825,262
828,263
825,264
825,264
827,264
824,262
824,264
826,263
825,261
824,262
821,259
819,256
809,248
805,239
797,232
796,234
899,520
661,529
650,536
644,541
637,549
626,560
621,565
614,572
610,577
605,582
600,590
592,595
588,600
584,601
581,605
579,606
586,597
628,390
480,248
498,251
512,265
517,270
519,272
521,271
522,269
523,271
521,272
523,272
523,271
522,272
524,274
524,269
524,261
522,252
521,241
516,233
486,234
900,520
644,530
623,543
617,553
612,562
605,568
600,576
595,580
593,586
586,588
584,595
580,597
576,600
575,600
573,603
574,602
574,600
576,601
598,565
144,262
160,272
164,276
171,283
173,283
173,282
175,282
177,283
176,281
176,281
175,280
175,280
177,280
175,278
175,278
180,278
180,279
181,275
167,255
146,234
135,253
868,529
614,550
610,557
605,566
600,571
597,573
594,577
591,579
591,582
590,579
595,577
621,536
192,511
193,507
204,516
209,528
211,529
209,527
211,530
212,529
212,531
212,529
213,532
214,532
214,532
212,531
212,530
212,531
212,533
210,532
211,533
211,531
209,520
193,497
172,489
673,535
622,551
611,563
607,569
603,573
598,575
595,578
594,578
594,580
595,581
619,555
626,550
432,698
451,706
466,724
477,729
486,727
490,729
490,731
492,729
492,731
491,731
492,728
492,729
493,729
492,726
492,726
492,727
494,727
