2927,1659
2895,1739
2782,1989
2529,2287
2383,2585
2255,2833
2159,3007
2104,3234
2040,3343
1983,3502
1917,3724
1903,3724
1873,3781
1906,3708
1851,3600
1743,3340
1654,3130
1572,2863
1516,2613
1408,2369
1320,2159
1208,1962
1160,1741
998,1602
933,1477
981,1516
1056,1484
1644,1581
2175,1636
2516,1615
2817,1611
2948,1578
